eco2,humidity,pressure,raw_ethanol,raw_h2,temperature,timestamp,fire_alarm
1791,24.44859,1005.78003,3180,81,63.64326,1909,1
1908,24.59164,1005.79999,3180,82,64.07833,1910,1
1351,24.50657,1005.77002,3189,83,64.42146,1911,1
1014,24.12996,1005.89001,3174,83,64.26373,1912,1
917,23.87886,1005.85999,3174,82,63.71918,1913,1
917,23.77644,1005.89001,3171,96,63.34858,1914,1
956,23.73934,1005.87,3175,92,62.85286,1915,1
848,23.66638,1005.83002,3188,96,62.27093,1916,1
926,24.16773,1005.83002,3198,97,62.38976,1917,1
1004,24.29266,1005.81,3198,97,62.42371,1918,1
1256,24.44868,1005.89001,3210,103,62.60891,1919,1
1528,24.70675,1005.85999,3227,102,62.92801,1921,1
1451,24.92008,1005.89001,3246,107,62.957,1922,1
1598,24.7982,1005.92999,3256,101,62.68635,1923,1
1720,24.95518,1005.91998,3255,102,62.50534,1924,1
1720,25.1482,1005.95001,3246,97,62.4897,1925,1
2188,25.27571,1005.88,3247,97,62.4712,1926,1
1643,25.18673,1005.91998,3245,94,62.51469,1927,1
1691,25.32959,1005.89001,3216,83,62.8994,1928,1
2017,25.32082,1005.83002,3218,89,63.23891,1929,1
1930,25.28343,1005.82001,3234,87,63.40866,1930,1
2078,25.44765,1005.92999,3250,84,63.89446,1931,1
2149,25.36144,1005.89001,3263,80,64.57615,1932,1
1749,24.99094,1005.88,3244,79,64.90002,1933,1
2445,24.91875,1005.83002,3241,75,65.44342,1934,1
2155,24.35045,1005.95001,3244,80,65.71789,1935,1
1869,23.9275,1005.90002,3248,79,65.61584,1936,1
2335,23.71511,1005.91998,3255,78,65.69061,1937,1
2727,23.60401,1005.94,3251,80,65.662,1938,1
1973,23.4993,1005.90002,3245,79,65.54489,1939,1
2093,23.31257,1005.88,3244,78,65.32974,1940,1
1933,23.27251,1005.89001,3255,79,65.11555,1941,1
1629,23.12517,1005.87,3252,76,64.79855,1942,1
1303,23.16866,1005.81,3256,69,64.78233,1943,1
2215,23.29235,1005.81,3256,70,64.83307,1944,1
1479,23.23952,1005.88,3269,68,64.43958,1945,1
1562,23.46563,1005.79999,3275,66,64.43062,1946,1
1458,23.50283,1005.85999,3277,66,64.19659,1947,1
1493,23.50092,1005.90997,3233,73,64.10484,1948,1
1493,23.69442,1005.89001,3222,74,64.06765,1949,1
1930,23.86503,1005.94,3226,82,64.08615,1950,1
2651,23.8987,1005.96002,3238,80,64.15253,1951,1
1699,23.64712,1005.89001,3255,78,63.78326,1952,1
1965,23.82374,1005.82001,3271,77,63.83915,1953,1
1589,23.77262,1005.91998,3278,71,63.77335,1954,1
1378,23.71168,1006.0,3288,70,63.66806,1955,1
1363,23.72942,1005.95001,3290,71,63.45978,1956,1
1357,23.85702,1005.95001,3295,73,63.31768,1957,1
1550,23.92941,1005.91998,3297,71,63.24043,1958,1
1192,23.91558,1005.91998,3304,68,63.07926,1959,1
1596,24.05043,1005.90997,3297,71,63.06591,1960,1
1532,24.05586,1005.85999,3290,67,62.94022,1961,1
2019,24.24278,1005.91998,3279,70,62.97398,1962,1
1636,24.16964,1005.96002,3274,68,62.77065,1963,1
1212,24.10049,1005.98999,3259,60,62.38365,1964,1
981,24.03688,1005.89001,3286,61,61.62472,1965,1
889,23.94037,1005.96997,3280,64,61.14578,1966,1
819,25.31071,1005.97998,3261,65,58.8501,1967,1
701,25.53205,1005.94,3275,67,58.67672,1968,1
634,25.7021,1005.91998,3266,69,58.34141,1969,1
826,25.85907,1005.98999,3270,67,57.9977,1970,1
826,26.02119,1005.89001,3270,66,57.60651,1971,1
646,26.20888,1005.96997,3265,66,57.28321,1972,1
1333,26.69868,1005.94,3267,65,57.41024,1973,1
1647,26.96896,1005.95001,3270,68,57.58686,1974,1
1639,27.01426,1005.96997,3267,69,57.52354,1975,1
1068,26.94159,1005.97998,3273,73,56.98509,1976,1
859,27.00186,1006.04999,3280,71,56.26965,1977,1
746,27.11983,1005.98999,3283,80,55.66673,1978,1
671,27.36025,1006.0,3283,67,55.14603,1979,1
736,27.5672,1006.02002,3281,67,54.706,1980,1
628,27.86942,1006.01001,3284,68,54.12045,1981,1
573,28.17802,1006.06,3275,66,53.54404,1982,1
519,28.55835,1006.0,3282,64,53.11089,1983,1
507,29.00009,1006.01001,3281,66,52.81658,1984,1
471,29.33588,1006.03003,3284,77,52.5362,1985,1
1015,29.78745,1006.03003,3281,79,52.57626,1986,1
1222,30.26686,1006.07001,3284,71,52.61765,1987,1
1291,30.64299,1006.01001,3282,66,52.65751,1988,1
1176,31.01492,1006.02002,3287,66,52.7195,1989,1
955,31.01416,1006.01001,3283,60,52.53468,1990,1
1033,31.08549,1006.02002,3283,62,52.38552,1991,1
1068,31.29854,1006.01001,3282,60,52.36664,1992,1
1068,31.30665,1005.98999,3287,62,52.178,1993,1
814,31.33774,1006.04999,3270,63,51.73683,1994,1
581,31.49023,1005.98999,3271,54,51.09234,1996,1
593,31.64053,1006.0,3265,58,50.77496,1997,1
707,31.95457,1006.03998,3271,60,50.71011,1998,1
859,32.27215,1005.96002,3270,62,50.70324,1999,1
1581,32.55806,1006.02002,3269,65,50.85735,2000,1
1775,32.85322,1006.0,3271,76,50.92831,2001,1
1355,33.01716,1006.12,3275,77,50.89588,2002,1
981,33.03566,1006.0,3277,70,50.78182,2003,1
840,33.11481,1006.03998,3279,69,50.56763,2004,1
747,33.24881,1006.02002,3276,83,50.43659,2005,1
680,33.50058,1006.01001,3276,75,50.40436,2006,1
603,33.59575,1006.09003,3278,68,50.22659,2007,1
939,33.67977,1006.01001,3268,67,50.02365,2008,1
872,33.86879,1006.09003,3247,63,49.96624,2009,1
872,33.87814,1006.0,3229,66,49.73221,2010,1
866,34.04388,1006.01001,3230,75,49.74422,2011,1
2196,34.54199,1005.98999,3229,71,50.08659,2012,1
2200,34.73024,1006.0,3240,74,50.3849,2013,1
1622,34.74836,1006.07001,3246,73,50.50182,2014,1
1259,34.85155,1006.04999,3250,73,50.55103,2015,1
1100,34.88894,1006.07001,3260,68,50.57697,2016,1
1288,34.8032,1006.03998,3270,68,50.54016,2017,1
1115,34.78632,1005.98999,3272,68,50.49896,2018,1
1698,34.84354,1005.96002,3265,67,50.37155,2019,1
1552,34.80177,1005.90997,3221,71,50.38376,2020,1
1615,35.06308,1005.90997,3201,74,50.74673,2021,1
1164,34.91058,1005.98999,3189,65,51.11179,2022,1
1840,35.1223,1005.96997,3187,75,52.01607,2023,1
1513,34.79767,1005.95001,3188,77,52.491,2024,1
1490,34.54695,1005.95001,3191,76,52.81887,2025,1
2108,34.70078,1005.96002,3193,76,53.67661,2026,1
1555,34.25035,1005.96002,3196,73,54.05998,2027,1
1410,33.89025,1005.98999,3212,74,54.32968,2028,1
1410,33.58402,1005.96002,3224,78,54.41628,2029,1
1289,33.18472,1005.96997,3237,81,54.41113,2030,1
1234,32.84292,1005.94,3240,82,54.33273,2031,1
1140,32.46069,1005.96997,3251,78,54.21429,2032,1
1009,32.3493,1005.97998,3256,82,54.05083,2033,1
939,32.31621,1005.98999,3261,76,53.88966,2034,1
1273,31.98729,1006.03003,3255,74,53.56808,2036,1
1514,31.97956,1006.03003,3252,75,53.45497,2037,1
1398,32.05423,1006.0,3261,74,53.34015,2038,1
1272,32.21512,1006.04999,3257,79,53.26862,2039,1
1951,32.61662,1005.97998,3232,82,53.19252,2040,1
3359,33.28247,1005.98999,3213,89,53.23963,2041,1
4045,33.73289,1006.03998,3228,98,53.34549,2042,1
4045,33.54263,1006.02002,3241,93,53.36571,2043,1
3093,33.62284,1005.94,3248,95,53.39088,2044,1
7018,34.19838,1005.98999,3220,105,53.73402,2045,1
33673,34.45263,1005.98999,3212,107,54.23088,2046,1
25660,34.28507,1005.98999,3230,98,54.61178,2047,1
16176,34.09519,1006.02002,3234,98,54.9242,2048,1
11198,33.88548,1005.97998,3253,93,55.16281,2049,1
15240,33.34312,1005.94,3275,125,55.35507,2050,1
9031,32.82442,1005.91998,3317,139,55.41286,2051,1
3701,32.11975,1005.95001,3331,175,55.26714,2052,1
2507,31.57692,1005.94,3340,207,55.25169,2053,1
1642,31.13747,1005.94,3354,211,54.95644,2054,1
1415,30.9124,1005.92999,3348,198,54.77657,2055,1
3922,31.05774,1005.94,3349,193,55.02644,2056,1
4531,31.26116,1005.96002,3352,214,55.31063,2057,1
5673,31.34422,1005.96002,3360,260,55.74398,2058,1
4439,31.32133,1005.96997,3365,233,56.06956,2059,1
3490,30.91917,1005.97998,3366,207,55.9803,2060,1
6411,31.10676,1005.97998,3362,229,56.27022,2061,1
7210,30.96933,1006.03998,3368,221,56.57539,2062,1
4542,30.78098,1006.0,3369,211,56.77433,2063,1
4048,30.56059,1005.97998,3372,198,56.86665,2064,1
4048,30.35288,1006.04999,3358,187,56.90918,2065,1
4013,30.35536,1005.98999,3370,181,57.08447,2066,1
4990,30.29203,1005.98999,3345,164,57.74632,2068,1
3719,30.07641,1006.03003,3340,217,58.05492,2069,1
5327,29.91753,1006.0,3326,218,58.38203,2070,1
3760,29.5948,1005.98999,3328,241,58.58307,2071,1
3815,29.65298,1005.94,3319,247,59.00898,2072,1
3969,29.41971,1006.03998,3311,208,59.34982,2073,1
2425,29.01831,1005.95001,3294,184,59.40952,2074,1
2634,29.0535,1006.02002,3259,216,59.90639,2075,1
2743,28.83329,1006.01001,3267,213,60.32467,2076,1
3224,28.53928,1006.01001,3282,214,60.49938,2077,1
3376,28.23706,1005.90997,3296,200,60.63137,2078,1
2804,27.99301,1005.96997,3315,201,60.6102,2079,1
2093,27.7216,1005.98999,3325,178,60.47173,2080,1
3813,27.51904,1005.98999,3337,167,60.27546,2081,1
2409,27.38991,1005.94,3330,158,60.05478,2082,1
2409,26.99127,1005.97998,3332,147,59.56898,2083,1
1457,26.96419,1005.96997,3309,115,59.19933,2084,1
1667,27.3222,1005.96002,3282,130,59.46312,2085,1
2018,27.58074,1005.97998,3281,116,59.91497,2086,1
2520,27.70863,1005.96997,3286,106,60.46982,2087,1
2306,27.6247,1005.96997,3278,103,60.61554,2088,1
1980,27.50368,1005.94,3265,108,60.85815,2089,1
1980,27.17333,1005.91998,3238,103,60.93998,2090,1
1359,26.82362,1005.90997,3243,98,60.97584,2091,1
1166,26.55725,1005.97998,3260,96,60.91919,2092,1
2208,26.54314,1005.97998,3265,92,60.84995,2093,1
1797,26.40467,1005.98999,3261,96,60.83221,2094,1
2051,26.48478,1005.96002,3268,101,60.87742,2095,1
6031,26.40409,1005.95001,3265,101,60.78129,2096,1
3875,26.51787,1005.98999,3249,98,60.74562,2097,1
6020,26.54028,1006.0,3245,97,60.69279,2098,1
2951,26.42698,1006.01001,3267,97,60.44312,2099,1
2974,26.45378,1005.96997,3281,95,60.38055,2100,1
2680,26.38941,1006.03998,3272,93,59.93176,2102,1
2070,26.52502,1006.02002,3262,99,59.82361,2103,1
3867,26.67284,1005.96002,3260,94,59.78107,2104,1
4666,26.83144,1005.96997,3270,96,59.74941,2105,1
5678,26.93214,1006.04999,3266,89,59.71527,2106,1
4729,26.87559,1006.01001,3269,95,59.57203,2107,1
2729,26.88141,1006.02002,3274,98,59.47075,2108,1
2201,26.89276,1006.0,3258,100,59.51405,2109,1
3368,27.04515,1006.03998,3258,95,59.64718,2110,1
3510,26.931,1006.04999,3259,95,59.47495,2111,1
2098,26.64156,1006.06,3273,85,58.76446,2112,1
1392,26.54171,1006.08002,3279,85,57.92484,2113,1
1166,26.65758,1006.09998,3289,79,57.6395,2114,1
1013,26.76115,1006.07001,3292,80,56.95343,2115,1
926,26.91851,1006.08002,3291,82,56.25954,2116,1
883,27.14434,1005.96997,3292,83,55.71251,2117,1
849,27.51274,1006.0,3303,84,55.33562,2118,1
830,27.95658,1005.90002,3239,82,54.75769,2120,1
871,28.31583,1005.94,3235,85,54.58088,2121,1
1280,28.79925,1006.0,3216,86,54.59423,2122,1
1485,29.03376,1006.01001,3236,94,54.63276,2123,1
1120,29.22964,1006.0,3242,98,54.54407,2124,1
1024,29.3416,1006.0,3245,106,54.3169,2125,1
1052,29.45175,1005.96997,3249,102,54.07658,2126,1
1139,29.65517,1006.01001,3250,104,54.03595,2127,1
1059,29.78163,1005.97998,3258,104,53.93772,2128,1
1122,29.90103,1005.96002,3264,101,53.87535,2129,1
1281,29.98333,1006.0,3248,102,53.48454,2130,1
1428,30.20916,1005.96002,3234,98,53.39146,2131,1
1428,30.33018,1005.97998,3246,113,53.28045,2132,1
1062,30.33829,1005.95001,3255,115,52.97718,2133,1
882,30.45349,1006.01001,3266,114,52.64282,2134,1
810,30.58615,1005.96997,3277,111,52.24075,2135,1
1135,30.98431,1005.96997,3283,111,52.30103,2136,1
1158,31.22263,1006.0,3298,102,52.16904,2137,1
1010,31.38657,1005.97998,3303,108,51.96705,2138,1
894,31.64024,1005.95001,3310,106,51.88599,2139,1
840,31.76641,1006.03998,3318,102,51.71795,2140,1
758,31.75144,1006.02002,3322,104,51.21651,2141,1
635,31.89344,1006.03003,3322,94,50.85659,2142,1
574,32.07541,1006.0,3322,91,50.69904,2143,1
624,32.29208,1006.01001,3328,96,50.37746,2144,1
812,32.47919,1006.02002,3327,97,50.1358,2145,1
954,32.86991,1005.97998,3318,95,50.22049,2146,1
823,33.04672,1005.92999,3311,88,50.0782,2147,1
617,33.12283,1005.96997,3311,88,49.69082,2148,1
514,33.3149,1005.89001,3290,90,49.49131,2149,1
1113,33.55274,1005.92999,3281,90,49.42284,2150,1
1113,33.83369,1005.98999,3276,87,49.40567,2151,1
801,33.98552,1005.92999,3277,83,49.28398,2152,1
563,34.1115,1005.92999,3277,87,49.12014,2153,1
476,34.30309,1005.97998,3279,90,48.93818,2154,1
444,34.43575,1006.02002,3289,86,48.63796,2155,1
939,34.69877,1005.88,3279,79,48.52505,2156,1
802,34.9143,1005.96002,3274,85,48.38486,2157,1
845,35.10418,1005.96997,3266,88,48.35911,2158,1
631,35.2417,1005.90997,3266,82,48.23093,2159,1
841,35.41584,1005.91998,3267,82,48.08941,2160,1
604,35.57529,1006.02002,3273,83,47.90726,2161,1
774,35.87427,1005.92999,3269,82,47.86987,2162,1
1110,36.14073,1005.90002,3267,81,47.85423,2163,1
831,36.33213,1006.0,3268,79,47.68448,2164,1
1059,36.66487,1005.92999,3275,88,47.75352,2165,1
1152,36.93914,1005.91998,3286,84,47.82658,2166,1
1130,37.02068,1005.94,3283,82,47.66922,2167,1
1223,37.2386,1005.94,3283,83,47.72968,2168,1
1294,37.37707,1005.92999,3277,81,47.74685,2169,1
1294,37.5,1005.96002,3274,86,47.82867,2170,1
953,37.5227,1006.01001,3274,83,47.81437,2171,1
1157,37.52804,1006.04999,3281,89,47.76936,2172,1
1545,37.92076,1006.02002,3282,93,47.95246,2173,1
1545,38.06429,1005.97998,3284,101,48.05088,2174,1
1596,38.02242,1005.91998,3278,102,48.10772,2175,1
1239,38.0969,1005.98999,3281,98,48.1945,2177,1
987,37.88652,1006.01001,3269,91,48.13118,2178,1
903,37.7099,1005.96997,3268,89,48.069,2179,1
903,37.59441,1005.98999,3265,83,48.02704,2180,1
965,37.55112,1006.0,3266,90,48.00873,2181,1
806,37.4485,1006.03998,3255,83,47.98565,2182,1
652,37.3291,1005.98999,3270,83,47.90936,2183,1
638,37.24298,1006.07001,3271,99,47.74055,2184,1
948,37.20436,1005.97998,3279,86,47.40944,2185,1
571,37.26063,1006.02002,3279,88,47.05048,2187,1
446,37.34207,1005.96997,3288,83,46.82388,2188,1
446,37.44316,1005.97998,3283,79,46.59977,2189,1
404,37.58984,1005.90997,3280,69,46.38939,2190,1
400,37.68129,1005.91998,3287,75,46.10004,2191,1
400,37.93821,1005.96997,3269,80,46.07029,2192,1
1017,38.26361,1005.95001,3279,83,46.15688,2193,1
1207,38.51032,1005.96002,3281,80,46.17939,2194,1
981,38.59663,1005.90997,3277,80,46.0268,2195,1
808,38.75542,1005.92999,3271,72,45.86811,2196,1
593,38.93213,1005.94,3274,77,45.75138,2197,1
451,39.0461,1005.96997,3276,85,45.55664,2198,1
400,39.13755,1005.94,3276,74,45.37106,2199,1
400,39.22596,1005.96997,3279,74,45.1086,2200,1
400,39.35547,1005.90002,3274,81,44.944,2201,1
400,39.55975,1005.90997,3275,72,44.7855,2202,1
400,39.69383,1005.90997,3281,69,44.51504,2203,1
400,39.85767,1005.89001,3281,67,44.33136,2204,1
400,40.04383,1005.90002,3287,78,44.22569,2205,1
400,40.23685,1005.89001,3282,67,44.13548,2206,1
400,40.43646,1005.90997,3280,69,44.0136,2207,1
945,40.63005,1005.96002,3279,67,43.86787,2208,1
1148,40.96022,1005.96997,3273,66,43.91441,2209,1
1042,41.22219,1005.95001,3275,71,43.88142,2210,1
1042,41.47091,1005.88,3268,70,43.90831,2211,1
985,41.66203,1005.96002,3257,68,43.72749,2212,1
860,41.74356,1005.92999,3255,79,43.58253,2213,1
696,41.83969,1005.94,3251,70,43.48812,2214,1
606,42.0763,1005.96002,3249,75,43.53504,2215,1
685,42.17615,1005.98999,3253,73,43.43758,2216,1
867,42.26894,1005.95001,3260,70,43.35537,2217,1
713,42.32464,1005.92999,3255,77,43.18848,2218,1
475,42.54293,1005.90002,3282,78,43.03608,2219,1
400,42.62419,1005.95001,3285,83,42.96856,2220,1
400,42.73567,1006.02002,3297,92,42.86118,2221,1
400,42.95435,1005.91998,3300,86,42.7639,2222,1
1271,43.12735,1005.92999,3305,83,42.66987,2223,1
884,43.27574,1005.97998,3309,89,42.56458,2224,1
777,43.43529,1005.95001,3309,99,42.52262,2225,1
702,43.55345,1005.96002,3311,95,42.32941,2226,1
584,43.6594,1005.90997,3315,93,42.12303,2227,1
458,43.7768,1005.92999,3312,102,41.98704,2228,1
400,43.92338,1005.96002,3311,90,41.88728,2229,1
400,44.01302,1005.96002,3313,90,41.71085,2230,1
400,44.10114,1005.90997,3316,90,41.47129,2231,1
400,44.19346,1005.91998,3312,86,41.24317,2232,1
400,44.39116,1005.90997,3307,87,41.08162,2233,1
400,44.6434,1005.94,3315,92,40.92197,2234,1
924,45.10803,1005.95001,3309,88,40.92999,2236,1
1052,45.33672,1005.81,3315,80,40.91225,2237,1
1055,45.60909,1005.90002,3313,79,40.90137,2238,1
1493,45.87154,1005.90997,3308,76,40.81306,2239,1
1430,46.12188,1005.88,3313,92,40.78693,2240,1
1326,46.3726,1005.90997,3313,82,40.67631,2241,1
1139,46.57755,1005.91998,3291,78,40.54527,2242,1
895,46.665,1005.90997,3307,80,40.39268,2243,1
821,46.92078,1005.94,3310,89,40.36922,2244,1
686,47.08109,1005.90002,3313,92,40.3223,2245,1
1218,47.26324,1005.95001,3303,81,40.271,2246,1
1111,47.44005,1005.96997,3309,86,40.17982,2247,1
1369,47.58463,1005.90997,3317,86,40.10201,2248,1
1273,47.77699,1005.91998,3314,87,40.10429,2249,1
1273,47.93901,1005.92999,3320,105,40.09209,2250,1
1009,47.95732,1005.87,3320,99,39.99977,2251,1
842,47.91565,1005.88,3326,99,39.81171,2252,1
697,47.94359,1005.90997,3330,99,39.69631,2253,1
541,48.02294,1005.97998,3322,89,39.57672,2254,1
463,48.05431,1005.94,3317,84,39.36157,2255,1
400,48.1864,1005.95001,3321,87,39.25705,2256,1
400,48.32258,1005.91998,3320,83,39.1819,2257,1
400,48.44494,1005.89001,3323,90,39.0501,2258,1
400,48.53487,1005.87,3319,84,38.83915,2259,1
400,48.76518,1005.90997,3315,87,38.77106,2260,1
456,49.01943,1005.90997,3316,92,38.7598,2261,1
816,49.28303,1005.94,3320,92,38.76648,2262,1
855,49.52679,1006.02002,3313,82,38.74149,2263,1
1158,49.77455,1005.94,3317,81,38.71498,2264,1
1581,50.00544,1005.96002,3313,88,38.70296,2265,1
1750,50.24118,1005.85999,3316,94,38.6879,2266,1
1182,50.38204,1005.98999,3323,89,38.51166,2267,1
930,50.45147,1005.96997,3319,94,38.38234,2268,1
806,50.67024,1005.83002,3319,135,38.4079,2269,1
621,50.85602,1005.83002,3319,112,38.38425,2270,1
1061,50.92831,1005.90997,3316,109,38.28163,2271,1
918,51.10312,1005.90002,3318,112,38.27343,2272,1
1018,51.25542,1005.97998,3320,93,38.26504,2273,1
1018,51.37463,1006.01001,3321,93,38.21735,2274,1
1022,51.54009,1005.95001,3316,100,38.24062,2275,1
1068,51.688,1005.96002,3318,93,38.24596,2276,1
1003,51.76268,1006.0,3320,89,38.27896,2277,1
1015,51.90954,1006.01001,3316,85,38.26694,2278,1
889,51.94473,1006.03003,3317,86,38.2225,2279,1
815,51.94292,1006.03003,3314,86,38.20171,2280,1
1104,51.98135,1006.01001,3312,81,38.1834,2281,1
946,52.03009,1006.01001,3311,84,38.1403,2282,1
823,52.03094,1006.02002,3313,90,38.02795,2283,1
790,52.09589,1006.02002,3310,79,37.87193,2284,1
632,52.06957,1006.02002,3311,75,37.62817,2285,1
524,52.10505,1006.07001,3307,75,37.52213,2286,1
400,52.18172,1006.01001,3307,72,37.36115,2287,1
400,52.3056,1005.98999,3302,82,37.28046,2288,1
506,52.45657,1005.95001,3298,77,37.33597,2289,1
589,52.6125,1006.0,3300,74,37.33864,2290,1
400,52.62814,1005.97998,3295,80,37.26654,2291,1
658,52.74048,1005.91998,3292,73,37.21066,2292,1
574,52.83537,1005.91998,3294,73,37.17403,2293,1
574,52.85921,1005.95001,3293,71,37.06455,2294,1
400,53.01504,1006.03003,3293,80,37.05006,2295,1
400,53.17278,1005.91998,3291,73,37.02068,2296,1
400,53.27845,1005.92999,3289,69,36.95793,2297,1
400,53.36285,1005.89001,3286,70,36.92722,2298,1
400,53.45364,1005.90997,3287,71,36.88183,2299,1
400,53.50237,1005.89001,3285,69,36.87115,2300,1
400,53.66507,1005.94,3280,70,36.87801,2301,1
400,53.71161,1005.94,3281,74,36.93657,2302,1
400,53.74041,1005.91998,3279,70,36.93733,2303,1
1338,53.85294,1005.92999,3280,70,36.97491,2304,1
1065,53.88441,1005.96997,3280,69,37.0266,2305,1
809,54.03137,1005.88,3277,75,37.06455,2306,1
563,54.04243,1005.91998,3282,75,37.02011,2307,1
441,54.2078,1005.97998,3290,80,37.06627,2308,1
1220,54.30346,1005.90997,3287,80,37.12196,2309,1
1133,54.36602,1005.95001,3288,75,37.07027,2310,1
1030,54.44355,1005.94,3302,73,37.0388,2311,1
1165,54.53234,1005.96002,3293,85,37.07047,2312,1
1100,54.61187,1005.97998,3300,85,37.12082,2313,1
1152,54.68674,1005.95001,3297,83,37.15916,2314,1
1043,54.71125,1005.94,3295,77,37.18052,2315,1
888,54.68626,1005.89001,3302,75,37.146,2316,1
848,54.72507,1005.94,3298,74,37.14352,2317,1
1542,54.81853,1006.07001,3296,85,37.15229,2318,1
1244,54.8974,1006.01001,3301,67,37.14905,2319,1
1031,54.8852,1005.97998,3301,65,37.14218,2320,1
1031,54.90503,1005.90997,3290,72,37.09545,2321,1
934,54.93908,1005.60999,3295,64,37.06608,2322,0
768,54.96902,1005.69,3294,69,37.01,2323,0
617,55.06411,1005.89001,3289,82,36.90014,2324,0
611,55.34477,1005.90997,3283,60,36.7487,2326,0
515,55.52034,1005.83002,3295,61,36.67126,2327,0
407,55.52645,1005.67999,3291,56,36.45172,2328,0
400,55.53026,1005.89001,3287,54,36.28063,2329,0
400,55.5212,1006.02002,3280,54,35.99377,2330,0
400,55.60722,1006.09998,3283,63,35.81696,2331,0
400,55.75867,1006.13,3282,58,35.77862,2332,0
400,55.8814,1006.07001,3279,60,35.66246,2333,0
400,56.00348,1006.15002,3277,57,35.61974,2334,0
400,56.14195,1006.19,3274,53,35.53638,2335,0
400,56.37121,1006.10999,3273,72,35.5072,2336,0
400,56.55947,1006.21997,3269,66,35.49919,2337,0
400,56.78167,1006.12,3266,64,35.46925,2338,0
400,57.01904,1006.12,3266,64,35.46906,2339,0
400,57.15818,1006.14001,3261,63,35.48374,2340,0
400,57.21073,1006.15997,3265,62,35.46333,2341,0
400,57.36341,1006.15002,3260,64,35.45227,2342,0
400,57.50446,1006.16998,3262,64,35.43987,2343,0
400,57.57103,1006.19,3251,64,35.46028,2344,0
400,57.69739,1006.10999,3255,61,35.46219,2345,0
400,57.73344,1006.10999,3258,64,35.44159,2346,0
400,57.79781,1006.09998,3258,63,35.43968,2347,0
400,57.86772,1006.10999,3253,69,35.41737,2348,0
400,57.89003,1006.14001,3251,70,35.39581,2349,0
400,57.89881,1006.09998,3250,67,35.36263,2350,0
400,57.97224,1006.06,3245,58,35.31361,2351,0
400,58.04911,1006.14001,3251,60,35.31399,2352,0
400,58.07495,1006.09998,3246,67,35.28309,2353,0
400,58.0883,1006.09998,3249,66,35.21709,2354,0
400,58.15678,1006.09998,3242,67,35.1511,2355,0
400,58.26454,1006.13,3244,65,35.03437,2357,0
400,58.33826,1006.20001,3243,60,35.00614,2358,0
400,58.35218,1006.15002,3240,63,34.90353,2359,0
400,58.46329,1006.13,3238,60,34.89304,2360,0
400,58.58727,1006.15002,3239,53,34.89571,2361,0
400,58.66928,1006.15997,3238,56,34.87492,2362,0
400,58.78649,1006.19,3229,65,34.86233,2363,0
400,58.92286,1006.12,3231,58,34.86652,2364,0
400,59.00784,1006.19,3232,59,34.8711,2365,0
400,59.1053,1006.07001,3229,53,34.86805,2366,0
400,59.16195,1006.14001,3227,52,34.85279,2367,0
400,59.25255,1006.14001,3223,51,34.84478,2368,0
400,59.30433,1006.15002,3227,52,34.86156,2369,0
